timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure,altitude
1772665911246,-0.045490,0.050278,-9.789890,0.000533,0.000000,0.000000,16.50,21.30,29.64,,
1772665911297,-0.052672,0.067038,-9.797073,0.000533,0.000533,-0.000533,16.74,21.12,29.34,,
1772665911347,-0.052672,0.059855,-9.789890,0.001598,0.001065,0.000533,16.44,21.48,29.28,,
1772665911397,-0.047884,0.062249,-9.799467,0.000533,-0.000533,-0.001598,16.80,21.96,29.28,,
1772665911447,-0.055067,0.059855,-9.804255,0.000533,-0.001598,-0.001065,16.20,21.84,29.70,,
1772665911497,-0.040701,0.067038,-9.806650,-0.000533,0.000533,-0.000533,16.44,21.48,30.06,,
1772665911547,-0.040701,0.057461,-9.794679,0.002131,-0.000533,0.000533,16.26,21.36,30.60,,
1772665911597,-0.047884,0.057461,-9.799467,0.000000,0.000000,0.001065,16.02,21.48,29.64,,
1772665911646,-0.050278,0.055067,-9.792285,-0.001065,0.000533,-0.000533,15.72,21.18,29.40,,
1772665911696,-0.040701,0.062249,-9.787497,0.000000,-0.001598,0.001065,15.66,21.18,28.98,,
1772665911747,-0.047884,0.057461,-9.794679,0.000533,-0.001598,0.001065,15.84,21.18,29.88,,
1772665911797,-0.047884,0.059855,-9.792285,0.000533,0.001065,0.000000,16.08,21.60,30.24,,
1772665911847,-0.052672,0.055067,-9.801862,0.000000,-0.001598,0.000000,15.30,21.72,30.18,,
1772665911897,-0.047884,0.069432,-9.801862,0.001065,-0.001065,0.000000,15.30,21.24,30.00,,
1772665911946,-0.033519,0.052672,-9.794679,0.000533,-0.001598,0.000000,15.54,21.06,30.00,,
1772665911997,-0.055067,0.057461,-9.806650,-0.001065,0.000533,0.000000,15.48,20.64,30.60,,
1772665912046,-0.045490,0.059855,-9.799467,-0.000533,0.000533,0.000000,16.02,21.06,30.36,,
1772665912097,-0.047884,0.062249,-9.792285,-0.000533,-0.000533,-0.000533,15.96,21.18,30.18,,
1772665912147,-0.047884,0.057461,-9.801862,0.000000,0.000000,0.000533,16.32,21.54,30.24,,
1772665912197,-0.045490,0.055067,-9.804255,0.001065,0.000533,0.000000,16.20,21.72,30.12,,
1772665912246,-0.055067,0.055067,-9.785102,0.000533,0.001598,0.001598,15.90,21.60,30.30,,
1772665912297,-0.059855,0.064643,-9.797073,0.000533,0.000533,0.001065,15.90,21.84,29.70,,
1772665912347,-0.045490,0.062249,-9.792285,0.000000,-0.001598,0.000000,15.78,21.54,30.24,,
1772665912397,-0.052672,0.069432,-9.801862,0.000000,-0.001065,0.000533,15.84,21.60,30.48,,
1772665912446,-0.050278,0.052672,-9.804255,0.000000,-0.000533,0.000000,16.20,21.24,31.32,,
1772665912496,-0.040701,0.064643,-9.804255,0.001065,-0.002663,0.001065,16.68,21.48,30.90,,
1772665912547,-0.043096,0.055067,-9.785102,0.001065,0.000000,0.000533,16.92,21.36,31.02,,
